;active;udf_depotId;Customer No;Name;Street name;Door number;areaDescription;Zip code;City;x;y
;True;T100;50986;Netto Borgergade;Borgergade;74 - 78;;8600;Silkeborg;9.548523;56.181418
;True;T100;50988;Netto Rds.Vej Viborg;Randersvej;5;;8800;Viborg;9.433506;56.448725
;True;T100;50992;X-Kiosken Århus;Vester Alle 9;;;8000;Aarhus C;10.199084;56.156863
;True;T100;5118;Dagli' Brugsen Frederiks;Søndergade;3;FREDERIKS;7470;Karup J;9.25327;56.33953
;True;T100;5122;Dagli'Brugsen Frem Arnborg;Greenvej;1;Arnborg;7400;Herning;8.993057;56.014326
;True;T100;5124;DagliBrugsen Fremad;Bredgade;60;FELDBORG;7540;Haderup;8.930597;56.331034
;True;T100;5128;Dagli' Brugsen Fuur;Sundevej;3A;Sunde;7884;Fur;9.020721;56.80856
;True;T100;5130;Dagli' Brugsen Frøstrup;Søndergade;15;;7741;Frøstrup;8.99452;57.085604
;True;T100;5135;Superbrugsen Hammerum;Hammerum Hovedgaden;72;Hammerum;7400;Herning;9.06163;56.13317
;True;T100;5139;Superbrugsen Glyngøre;Bredgade;4;;7870;Roslev;8.867081;56.761863
;True;T100;5143;DagliBrugsen Grønbjerg;Annebergvej;5;;6971;Spjald;8.53918;56.175881
;True;T100;5160;Dagli' Brugsen Hammershøj;Randersvej;1;;8830;Tjele;9.750984;56.499441
;True;T100;5162;Dagli' Brugsen Harboør;Lemvigvej;5;;7673;Harboør;8.175677;56.617044
;True;T100;51807;KK Engros A/S;Industrivej;8-12;;7700;Thisted;8.709425;56.96308
;True;T100;5185;Daglig Brugsen Kloster;Klostervej;70;KLOSTER;6950;Ringkøbing;8.177583;56.126581
;True;T100;5192;Superbrugsen Karup;Bredgade;5;;7470;Karup J;9.164792;56.306818
;True;T100;5202;Føtex Mariagervej Randers;Mariagervej;175;;8920;Randers Nv;10.026365;56.482515
;True;T100;5203;Dagli' Brugsen Hundborg;Vorupørvej;178;HUNDBORG;7700;Thisted;8.504704;56.927241
;True;T100;5206;Netto Vesterbro Ålborg;Vesterbro;99;;9000;Ålborg;9.916512;57.050539
;True;T100;52063;Spar Klitmøller;Orhagevej;71;Klitmøller;7700;Thisted;8.496955;57.03996
;True;T100;5208;Netto Hadsundvej Ålborg;Hadsundvej;75;;9000;Ålborg;9.95271;57.03803
;True;T100;52081;Supergros  Kolonial;Fyrrevej 1 Port;41-44;;7400;Herning;8.951278;56.130083
;True;T100;5209;Netto Hvedevej;Hvedevej;2;;8920;Randers Nv;10.024795;56.48039
;True;T100;5211;Netto Vissevej;Vissevej;1;GUG;9210;Ålborg Sø;9.926613;57.006948
;True;T100;52119;SPAR BEDSTED THY;Vestervigvej;63;;7755;Bedsted Thy;8.405595;56.80844
;True;T100;5212;Netto Viborg;Vesterbrogade;16;;8800;Viborg;9.39858;56.449995
;True;T100;52182;MENY Fabrikvej;Fabriksvej;2;;8800;Viborg;9.400135;56.46715
;True;T100;52198;Min Købmand Sevel;Søgårdsvej, Sevel;4;;7830;Vinderup;8.871538;56.441801
;True;T100;52201;MENY Holstebro;Beethovensvej;10;;7500;Holstebro;8.581185;56.37653
;True;T100;52211;MENY, Nr.Vorupør;Vesterhavsgade;44;;7700;Thisted;8.374734;56.949756
;True;T100;52233;BC Catering Herning;Hedelandsvej;18;;7400;Herning;8.934605;56.12542
;True;T100;52328;ABC Herning;Orebygårdvej;1;;7400;Herning;8.932085;56.155621
;True;T100;52330;ABC Ulfborg;Harboegade;17;;6990;Ulfborg;8.3189;56.27206
;True;T100;52332;ABC Videbæk;Høgevej;2;;6920;Videbæk;8.616555;56.088015
;True;T100;52439;HCH Gruppen A/S;Priorsvej;31;;8600;SILKEBORG;9.56827;56.204355
;True;T100;52447;Nærkøb Holstebro;Struervej;18;;7500;Holstebro;8.61863;56.364825
;True;T100;52454;Min Købmand Frøstrup;Søndergade;5;;7741;Frøstrup;8.99478;57.087001
;True;T100;52470;S-Engros Herning;Nakskovvej;7;;7400;Herning;8.991879;56.153298
;True;T100;52471;S-Engros Viborg;Mariendalsvej;9;;8800;Viborg;9.360748;56.455749
;True;T100;52510;AB CATERING Holstebro A/S;NYBO HØJE 5, P.B.1163;;;7500;HOLSTEBRO;8.632805;56.34139
;True;T100;52512;AB Catering Holstebro;Nybo Høje;5, P.B.116;;7500;Holstebro;8.632805;56.34139
;True;T100;52530;Spar Ørnhøj;Hovedgaden;54;;6973;Ørnhøj;8.56548;56.19954
;True;T100;52690;Min Købmand Vejby klit;Vejlbyklitvej;135;;7673;Harboøre;8.139709;56.57361
;True;T100;52735;Spar Haderup;Herningvej;1;;7540;Haderup;8.99337;56.387983
;True;T100;5279;Kvickly Lemvig;Konsul Andersens Gade;3;;7620;Lemvig;8.308125;56.548599
;True;T100;52845;Min Købmand Skive;Rosenbakken;8;;7800;Skive;9.036255;56.581345
;True;T100;5285;Dagli' Brugsen Lihme;Ålbækvej;1;;7860;Spøttrup;8.731475;56.600835
;True;T100;52926;KØDGROSS VEST A/S;SØVEJEN 10 HERRUP;;;7830;VINDERUP;8.91027;56.40823
;True;T100;5299;Dagli' Brugsen Løgstrup;Hovedgaden;41;;8831;Løgstrup;9.332995;56.508085
;True;T100;5312;Dagli' Brugsen Mejrup;Viborgvej;111;MEJRUP;7500;Holstebro;8.69124;56.36438
;True;T100;5322;DagliBrugsen Mønsted;Bredgade;20;;8800;Viborg;9.188899;56.445391
;True;T100;5384;Superbrugsen Roslev;Sallingsundvej;2-4;;7870;Roslev;8.989884;56.701022
;True;T100;5397;Dagli' Brugsen Selde;Skivevej;7;SELDE;7870;Roslev;9.046295;56.77892
;True;T100;5403;Dagli' Brugsen Sjørup;Skivevej;169;SJØRUP;8800;Viborg;9.084369;56.427201
;True;T100;5415;Dagli' Brugsen Alfa Højslev;Viborgvej;214;HØJSLEV;7840;Højslev;9.107661;56.551249
;True;T100;5436;Netto Hadsund;Butikstorvet;22;;9560;Hadsund;10.113275;56.718225
;True;T100;5439;Superbrugsen Spjald;Hovedgaden;72;;6971;Spjald;8.508922;56.127675
;True;T100;5440;Netto Års;Markedsvej;1;;9600;Års;9.510274;56.801218
;True;T100;5446;Netto Bjerringbro;Grønnegade;22;;8850;Bjerringbro;9.65614;56.376075
;True;T100;54517;Min Købmand Hjerm;Vestre Hovedgade;1;;7560;Hjerm;8.639595;56.438475
;True;T100;54521;Min Købmand Engesvang;Gl. Kongevej;62;;7442;Engesvang;9.345005;56.170035
;True;T100;5458;Superbrugsen Sunds;Sunds hovedgade;77;;7451;Sunds;9.01575;56.204905
;True;T100;5470;Dagli' Brugsen Sønder Nissum;Kirkebyvej;8;SDR. NISSUM;6990;Ulfborg;8.186385;56.306195
;True;T100;54715;MENY Struer;Ølbyvej;30;;7600;Struer;8.57758;56.491055
;True;T100;54932;KK Engros Thisted;Industrivej;8;;7700;Thisted;8.709425;56.96308
;True;T100;5514;Dagli' Brugsen Tim;Hovedgaden;31;;6980;Tim;8.304985;56.196095
;True;T100;5561;Dagli' Brugsen Vemb;Nørregade;23;;7570;Vemb;8.34334;56.343925
;True;T100;5577;Dagli' Brugsen Vesløs;Ålborgvej;187;;7742;Vesløs;8.969395;57.035595
;True;T100;5587;Netto Thisted;Asylgade;1;;7700;Thisted;8.689155;56.953385
;True;T100;5593;Netto Nyk. Mors;Vestergade;23;;7900;Nykøbing Mors;8.854493;56.793867
;True;T100;5601;Superbrugsen Videbæk;Nygade;2;;6920;Videbæk;8.63247;56.092665
;True;T100;5607;Superbrugsen Vinderup;Søndergade;5;;7830;Vinderup;8.77903;56.481495
;True;T100;5609;Dagli' Brugsen Sørvad;Langgade;30;;7550;Sørvad;8.65206;56.26218
;True;T100;5630;Dagli' Brugsen Ølstrup;Byvejen;36 B;ØLSTRUP;6950;Ringkøbing;8.422795;56.11227
;True;T100;5636;Dagli' Brugsen Ørum;Ørum torv;1;;8830;Tjele;9.62718;56.48226
;True;T100;5646;Superbrugsen Øster Jølby;Præstbrovej;322;Øster Jølby;7950;Erslev;8.715245;56.836665
;True;T100;5679;Netto Hirtshals;Skagerakvej;4;;9850;Hirtshals;9.96077;57.59082
;True;T100;5682;Netto Hjørring;Skagensvej;201 A;;9800;Hjørring;9.991822;57.481919
;True;T100;5689;Daglig Brugsen Resen;Frugtparken;1;;7800;Skive;9.027375;56.585125
;True;T100;5705;KVICKLY SKIVE BAGERI;Søndercenter Ågade;2;;7800;SKIVE;9.026238;56.564425
;True;T100;5713;Kvickly Skive;Søndercenter Ågade;2;;7800;Skive;9.026238;56.564425
;True;T100;5731;Kvickly Struer;Smedegade;21;;7600;Struer;8.59344;56.491315
;True;T100;590;Salling Aarhus;Søndergade;27;;8000;Aarhus C;10.206888;56.154733
;True;T100;60023;Føtex Food Guldsmedgade;Guldsmedgade;3-9;;8000;Århus C;10.207305;56.15841
;True;T100;60025;Føtex Food M.P. Bruunsgade;M. P. Bruunsgade;55;;8000;Århus C;10.203655;56.14688
;True;T100;60031;Føtex Brabrand;Gudrunsvej;7;City Vest;8220;Brabrand;10.134555;56.155415
;True;T100;60035;Bilka Tilst;Agerøvej;7;Tilst;8381;Tilst;10.103745;56.182545
;True;T100;60066;Føtex Storcenter Nord;Finlandsgade;17-19;Storcenter Nord;8200;Århus N;10.19015;56.17071
;True;T100;60089;Bilka Skalborg;Hobrovej;450;Skalborg;9200;Aalborg Sv;9.87946;57.00381
;True;T100;60091;Føtex Aalborg;Slotsgade;8-14;;9000;Aalborg;9.924257;57.047328
;True;T100;60105;Netto Hjallerup;Hjallerup Centret;2;;9320;Hjallerup;10.145805;57.167675
;True;T100;60114;Netto Randersvej Aarhus;Randersvej;116-118;;8200;Aarhus N;10.200784;56.177398
;True;T100;60132;Dansk Supermarked Ebeltoft;Østre Alle;;;8400;Ebeltoft;10.68079;56.19606
;True;T100;60134;Netto Hadsten;Evald Tangs Alle;36;;8370;Hadsten;10.045157;56.326324
;True;T100;60139;Netto Ry;Parallelvej;1;;8680;Ry;9.781454;56.090379
;True;T100;60144;Føtex Hobro;Adelgade;39;;9500;Hobro;9.794977;56.63725
;True;T100;60145;Føtex Dytmærsken Randers;Dytmærsken;14;;8900;Randers;10.03982;56.459565
;True;T100;60146;Netto Danmarksgade Ålborg;Danmarksgade;41;;9000;Ålborg;9.923245;57.045145
;True;T100;60147;Netto Randers;Viborgvej;102;;8920;Randers Nv;9.99575;56.466205
;True;T100;60186;Netto Åbybro;Østergade;29-31;;9440;Åbybro;9.73222;57.159999
;True;T100;60232;Købmand Højbjerg Skive;Holstebrovej;286;Hagebro;7800;Skive;9.002915;56.568845
;True;T100;60880;MENY Grenå;Søndergade;7-9;;8500;Grenå;10.87557;56.41182
;True;T100;60920;ATT.BOGHOLDERIET FØTEX EDI;BJØDSTRUPVEJ 18 POSTB.1830;;;8270;HØJBJERG;10.16776;56.10762
;True;T100;60962;Cafax Risskov Århus;Sindalsvej;48 A;;8240;Risskov;10.214448;56.209166
;True;T100;60965;Netto Beder;Beder Landevej;67;;8330;Beder;10.20224;56.05647
;True;T100;60980;Coop Hasselager;Beringsvej;2;;8361;Hasselager;10.070303;56.099472
;True;T100;70028;HEDEGAARD & CHRISTENSEN;AMALIENBORGVEJ 57-61;;;9400;NØRRESUNDBY;9.957015;57.084015
;True;T100;701;Føtex Silkeborg Torvet;Torvet;4-6;;8600;Silkeborg;9.54993;56.16931
;True;T100;7032;Dagli' Brugsen Bjergby;Skagen Landevej;93;BJERGBY;9800;Hjørring;10.024205;57.513325
;True;T100;7065;Dagli' Brugsen Gjøl;Limfjordsgade;53;GJØL;9440;Åbybro;9.710489;57.067069
;True;T100;7070;Dagli' Brugsen Gandrup;Ålborgvej;326;;9362;Gandrup;10.178966;57.053647
;True;T100;7072;Dagli' Brugsen Gudumholm;Ågade;40;GUDUMHOLM;9280;Storvorde;10.102027;56.966569
;True;T100;7090;Dagli' Brugsen Hvalpsund;Sundvej;5;HVALPSUND;9640;Farsø;9.207336;56.700871
;True;T100;7091;Superbrugsen Hals;Midtergade;20;;9370;Hals;10.307435;56.99649
;True;T100;7094;Dagli' Brugsen Hou;Brogade;23;HOV;9370;Hals;10.370965;57.056955
;True;T100;7095;Superbrugsen Hadsund;Himmerlandsgade;2;;9560;Hadsund;10.113075;56.716545
;True;T100;71068;Netto Struer;Industrivej;1 B;;7600;Struer;8.58221;56.486211
;True;T100;71069;Netto Løgstør;Limfjordsvej;1;;9670;Løgstør;9.266389;56.967429
;True;T100;7130;Dagli' Brugsen Mou;Dokkedalvej;2;;9280;Storvorde;10.221945;56.967542
;True;T100;71380;VINDBLÆS OST I/S;STATIONSVEJ 21;;;9670;LØGSTØR;9.34999;56.926525
;True;T100;7152;Dagli' Brugsen Overlade;Præstebakken;7;Overlade;9670;Løgstør;9.266198;56.85782
;True;T100;71531;Jansen Food;Ingeborgvej;2;;9480;Løkken;9.679406;57.331725
;True;T100;71647;SUPERBRUGSEN SINDAL;NØRREGADE 7;;;9870;SINDAL;10.201569;57.480404
;True;T100;71732;Min Købmand Danevej Skagen;Danevej;27;;9990;Skagen;10.588523;57.728955
;True;T100;71733;GLESBORG BRUGSFORENING;GLESBORG BYGADE 54;;;8585;GLESBORG;10.709415;56.48077
;True;T100;7175;Superbrugsen Støvring;Hobrovej;53;;9530;Støvring;9.837002;56.893755
;True;T100;7185;Dagli' Brugsen Skovsgård;Poststræde;7;;9460;Brovst;9.48682;57.089065
;True;T100;7194;Dagli' Brugsen Salling;Brårupvej;3;SKARP SALLING;9670;Løgstør;9.36075;56.949995
;True;T100;7198;Superbrugsen Kongerslev;Danmarksgade;21;;9293;Kongerslev;10.115348;56.885589
;True;T100;71997;MENY, Als;Hadsundvej;1-3 Als;ALS;9560;Hadsund;10.289335;56.754795
;True;T100;7200;Dagli' Brugsen Strandby;Havnevej;29;;9970;Strandby;10.500372;57.494241
;True;T100;72075;MENY Klokkerholm;Bredkærsvej;7;Klokkerholm;9320;Hjallerup;10.151745;57.212059
;True;T100;72207;Min Købmand Moseby;Bleggravsvej;34;;9490;Pandrup;9.638491;57.194092
;True;T100;72209;Spar Hune;Stenmarksvej;3;;9492;Blokhus;9.62281;57.24761
;True;T100;72300;BB. Kantineservice;Gørrilds Alle;72;;8920;Randers Nv;9.99676;56.478125
;True;T100;7235;Dagli' Brugsen Veddum;Veddum Hovedgade;26;;9560;Hadsund;10.1748;56.77483
;True;T100;72368;Min Købmand Bindslev;Sønderbro;12;;9881;Bindslev;10.1974;57.538585
;True;T100;72384;Spar Haverslev;Strandvejen, Haverslev;2;Haverslev;9610;Nørager;9.681053;56.787274
;True;T100;72387;SPAR HIRTSHALS;Margrethevej;12;;9850;Hirtshals;9.965482;57.586371
;True;T100;72591;Jama Ost Risskov;Hørgårdsvej;46;;8240;Risskov;10.237351;56.198435
;True;T100;72650;MENY Østervrå;Bredgade;4;;9750;Østervrå;10.237261;57.341
;True;T100;72697;MENY Saltum;Tinghøjgade;11;;9493;Saltum;9.697729;57.273125
;True;T100;72747;MENY H.C Ørstedsvej Fr.Havn;H. C. Ørstedsvej;5;;9900;Frederikshavn;10.49686;57.444558
;True;T100;72765;BC Catering Skanderborg;N.Bohrsvej;20;Stilling;8660;Skanderborg;9.989247;56.06757
;True;T100;72816;MENY Støvring;City Centret;12;;9530;Støvring;9.83634;56.890315
;True;T100;72820;BC Catering Svenstrup;Jellingevej;24;;9230;Svenstrup J;9.85318;56.961605
;True;T100;7287;Superbrugsen Svenstrup;Godthåbsvej;12;;9230;Svenstrup J;9.8518;56.972355
;True;T100;72944;KVICKLY ÅRS;HIMMERLANDSGADE 61;;;9600;ÅRS;9.525775;56.802255
;True;T100;72950;S-Engros Randers;Alfreds Nobels Vej;2;;8920;Randers Nv;9.972234;56.472413
;True;T100;72954;S-Engros Ålborg;Halkjærsvej;4;;9200;Ålborg Sv;9.873242;57.007176
;True;T100;72996;MENY Hobro;Sdr. Ringvej;12;;9500;Hobro;9.80436;56.627905
;True;T100;73045;B.K.I. Kaffe A/S;Michael Drewsensvej;6;;8270;Højbjerg;10.15868;56.108284
;True;T100;73086;Nærkøb Baunhøj Grenå;Baunhøjvej;6;;8500;Grenå;10.86762;56.417855
;True;T100;73143;MENY Rønde;Hovedgaden;49;Torvet;8410;Rønde;10.47592;56.30073
;True;T100;73163;LUKKET Min Købmand Elling;Grundtvigsvej;7;;9900;Frederikshavn;10.48331;57.475235
;True;T100;7317;DAGLIGBRUGSEN LENDUM;SØNDERGADE 1, LENDUM;;;9870;SINDAL;10.301305;57.409035
;True;T100;73200;Winther A/S;Hjørringgade;5;;9850;Hirtshals;9.955801;57.590802
;True;T100;73214;P. TAABBEL & CO. A/S;Industribuen;3;;7730;Hanstholm;8.641485;57.1109
;True;T100;73306;Spar Løkken;Toldbodvej;9;;9480;Løkken;9.71171;57.369875
;True;T100;73316;LOKAL BRUGSEN;HOVEDGADEN 2, LIME;;;8544;MØRKE;10.245945;56.38601
;True;T100;73317;DAGLI'BRUGSEN SEJS;JULSØVEJ 91, SEJS;;;8600;SILKEBORG;9.485139;56.111403
;True;T100;73318;DAGLIGBRUGSEN KRAGELUNDE;ENGESVANG 9;;;8600;SILKEBORG;9.617762;56.133369
;True;T100;73319;LOKAL BRUGSEN VOEL;HJALTESVEJ 2, VOEL;;;8600;SILKEBORG;9.6921;56.18973
;True;T100;73320;DAGLI'BRUGSEN HAMMERSHØJ;RANDERSVEJ 1;;;8830;TJELE;9.76046;56.500375
;True;T100;73321;DAGLI'BRUGSEN FREJLEV;NIBEVEJ 317;;;9200;ÅLBORG SV;9.88962;57.01509
;True;T100;73322;DAGLI'BRUGSEN STOREVORDE;STATIONSVEJ 5;;;9280;STORVORDE;10.10032;57.00304
;True;T100;73323;BRUGSEN MEJLBY;MEJLBYVEJ 93;;;9610;NØRAGER;9.669907;56.75473
;True;T100;73324;LOKAL BRUGSEN JERSLEV;BOULEVARDEN 16;;;9740;JERSLEVJ;10.09243;57.287005
;True;T100;7341;Dagli' Brugsen Mølleparken;L. P. Houmøllersvej;22;;9900;Frederikshavn;10.51187;57.42506
;True;T100;73434;Rema 1000 Konsum;Marsalle;32;;8700;Horsens;9.798799;55.836925
;True;T100;7346;Dagli' Brugsen Tranum;Tranhøj;4;;9460;Brovst;9.46325;57.131628
;True;T100;73509;Min Købmand Egense;Hybenvej;2;;9280;Storvorde;10.284232;56.975503
;True;T100;73598;LUKKET COLOR LINE;NIELS JUELSVEJ 6 BOX 119;;;9850;HIRTSHALS;9.981966;57.585706
;True;T100;736;Føtex Egå;Brobjerg Parkvej;2-8;;8250;Egå;10.262345;56.205095
;True;T100;7360;Superbrugsen Færøplads;Sjællandsgade;45;;9000;Ålborg;9.938798;57.041297
;True;T100;73751;MENY Randers C;Bredstrupgade;3-5;;8900;Randers;10.03111;56.464505
;True;T100;73752;MENY Hurup Thy;Jernbanegade;7;;7760;Hurup Thy;8.41793;56.752584
;True;T100;73753;MENY Silkeborg;Chr. D. VIII'S Vej;8;;8600;Silkeborg;9.55166;56.166445
;True;T100;73790;Min Købmand Egeparken;Egeparken;2;;8600;Silkeborg;9.568639;56.181242
;True;T100;73793;Min Købmand Lyngbygade Silkeborg;Lyngbygade;108;;8600;Silkeborg;9.539006;56.159884
;True;T100;73795;Netto Rønde;Birkevej;41;;8410;Rønde;10.474619;56.300464
;True;T100;73820;Netto Hobro;Adelgade;73;;9500;Hobro;9.798265;56.636595
;True;T100;73822;Min Købmand Herning;Gl. Landevej;153;;7400;Herning;8.86158;56.105305
;True;T100;73825;Netto Ulfborg;Herredsgade;5-7;;6990;Ulfborg;8.320485;56.2715
;True;T100;73832;SPAR KAAS;LANGGADE 8, KAAS;;;9490;PANDRUP;9.664127;57.19651
;True;T100;73866;Netto Herning;Vølundsvej;1-3;;7400;Herning;8.944685;56.13938
;True;T100;73868;Netto Fjerritslev;Søndergade;15;;9690;Fjerritslev;9.266064;57.086828
;True;T100;73883;Cafax Struer;Gørtlervej;15;;7600;Struer;8.57883;56.477417
;True;T100;73889;Spar Thyholm;Bredgade, Hvidbjerg;3;HVIDBJERG;7790;Thyholm;8.527715;56.649995
;True;T100;73890;Netto Auning;Centervej;12;;8963;Auning;10.373595;56.432587
;True;T100;73968;Spar Erslev;Præstbrovej;144;Erslelv;7950;Erslev;8.748762;56.830132
;True;T100;73970;TULIP FOOD COMPANY;Tulipvej;1;;8940;Randers Sv;10.065593;56.411683
;True;T100;74062;LAUNIS FISKEKONSERVES A/S;INDUSTRIVEJ 2-4;;;9982;ÅLBÆK;10.419809;57.60205
;True;T100;74068;Min Købmand Feldballe;Ebeltoftvej, Feldballe;54;Feldballe;8410;Rønde;10.58506;56.284835
;True;T100;74101;A-Z Hjørring;A.F.Heidemannsvej;20;;9800;Hjørring;10.004512;57.444218
;True;T100;74103;Netto Randers;Jens Otto Krags Plads;5;;8900;Randers C;10.042561;56.461171
;True;T100;74109;Tulip Svenstrup;Mosevangen;1;;9230;Svenstrup;9.85863;56.982075
;True;T100;74116;Netto Støvring 426;Hobrovej;55;;9530;Støvring;9.836952;56.893099
;True;T100;7415;KVICKLY HOBRO BAGERI;ADELGADE 14;;;9500;HOBRO;9.798265;56.636595
;True;T100;74163;Netto Videbæk;Bredgade;40-42;;6920;Videbæk;8.629565;56.09122
;True;T100;74230;Føtex Ebeltoft;Nordre Strandvej;12-14;;8400;Ebeltoft;10.678511;56.202456
;True;T100;7430;Dagli' Brugsen Tylstrup;Klitgårdsvej;17;;9382;Tylstrup;9.951106;57.195201
;True;T100;7440;Dagli' Brugsen Birkelse;Gl.Landevej;19;BIRKELSE;9440;Åbybro;9.698944;57.161241
;True;T100;7470;Superbrugsen Mariager;Fruensgaard Plads;1;;9550;Mariager;9.982042;56.652141
;True;T100;7487;Dagli' Brugsen Harridslev;Udbyhøjvej;330;;8930;Randers Nø;10.127609;56.500803
;True;T100;7490;Dagli' Brugsen Vesterø Havn;Vesterø havnegade;6;;9940;Læsø;10.538092;57.436418
;True;T100;7491;Superbrugsen Pandrup;Bredgade;9;;9490;Pandrup;9.676944;57.223825
;True;T100;7494;Superbrugsen Sæby;Chr. Pedersensvej;4;;9300;Sæby;10.51625;57.333005
;True;T100;7502;Føtex Skive;Søndergade;19-21;;7800;Skive;9.026447;56.562128
;True;T100;7591;Kvickly Vestbyen Ålborg;Dannebrogsgade;64;;9000;Ålborg;9.905158;57.054061
;True;T100;7732;Netto Brønderslev;Østergade;24;;9700;Brønderslev;9.947009;57.266036
;True;T100;7764;A-Z Bistro Hjørring;A.F. Heidemannsvej;20;;9800;Hjørring;10.004512;57.444218
;True;T100;78380;JACO RANDERS HD EMB.;MARIAGERVEJ;;;8900;RANDERS;10.03225;56.46498
;True;T100;78842;LUKKET Letkøb  Ulsted;Jyllensgade;32;Ulsted;9370;Hals;10.25965;57.074248
;True;T100;790;Aldi Kolding K.S.;Essen;30;;6000;Kolding;9.477887;55.462017
;True;T100;791;Aldi Haverslev K.S.;Industrieparken;25;Haverslev;9610;Nørager;9.697168;56.786692
;True;T100;79431;VAREPRØVER(JUIC.PROD.TYSKL);VESTERGADE 30;;;5750;RINGE;10.475505;55.23477
;True;T100;80220;Ove Wrist;Stigsborgvej;60;;9400;Nørresundby;9.94708;57.05854
;True;T100;80520;Åbybro Mejeri;Brogårdsvej;148;;9440;Åbybro;9.71678;57.16875
;True;T100;80586;MENY Hals;Havnegade;15;;9370;Hals;10.3069;56.992795
;True;T100;8119;Netto Grenå;Østerbrogade;2;;8500;Grenå;10.883684;56.413782
;True;T100;82304;SALLING 103 ÅLBORG;NY TORV;;;9000;ÅLBORG;9.92653;57.047485
;True;T100;82305;SALLING ÅLBORG;NY TORV;;;9000;ÅLBORG;9.92653;57.047485
;True;T100;82502;FØTEX;SKÆRING PARKVEJ 1;;;8250;EGÅ;10.306106;56.236724
;True;T100;83178;Superland Tårs;Bredgade;92;;9830;Tårs;10.11497;57.38542
;True;T100;83189;Min Købmand  Sindal;Nørregade;51;;9870;Sindal;10.201815;57.47522
;True;T100;83360;S-Engros Hjørring;John E Rasmussensvej;8;;9800;Hjørring;10.014122;57.441747
;True;T100;83363;S-Engros Fr.Havn;Toftegårdsvej;12;;9900;Frederikshavn;10.50017;57.44512
;True;T100;83513;SPAR BIERSTED;STATIONSV BIERSTED;;;9440;ÅBYBRO;9.816555;57.20235
;True;T100;83743;Letkøb Hjermitslev;Assenbækvej;4;Hjerritslev;9700;Brønderslev;9.75827;57.28603
;True;T100;88669;CHOKOLAND A/S;Kjeldsmarksvej;3;;7600;STRUER;8.592587;56.482395
;True;T100;88846;Premier Is, Mejerigaarden A/S;Sennelsvej;1;;7700;Thisted;8.718143;56.960638
;True;T100;89613;Dansk Supermarked;Bjødstrupvej;18;;8270;Højbjerg;10.168065;56.109235
;True;T100;90283;Arla Unika og Ko;Klostergade;20;;8000;Aarhus C;10.208222;56.158944
;True;T100;9105;FVT Hobro;Skivevej ;39-41;;9500;Hobro;9.7794;56.637935
;True;T100;9277;KRIK KØBMANDSHANDEL;KRIKVEJ 32, KRIK;;;7770;VESTERVIG;8.232294;56.780343
;;;1564;;;;;;;;
