Violation;status;TransportationDate;order No;Wave;order_status_name;order_kind;ReasonCode;PickUp;Customer;SAP Route;Route;Shipment;Customer No;udf_sequencenumber;Customer Name;Zipcode;City;TW From;TW Till;ETA;PromisedTime;RCE;Distance;udf_DeleteFromDB
;;09-11;930574;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH030;DKH030;12083585;23004;17;Netto Tranbjerg;8310;Tranbjerg J.;07:00;09:50;08:25;09:20;2.26;78.78;
;;09-11;929768;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH014;DKH014;12083609;24595;24;Ans Skole;8643;Ans By;00:00;12:00;08:26;23:59;0.52;65.76;
;;09-11;930271;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH130;DKH130;12083574;54521;19;Min Købmand Engesvang;7442;Engesvang;04:00;09:00;08:26;08:30;5.37;72.07;
;;09-11;930108;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH020;DKH020;12083595;26842;17;Superbrugsen Fjerritslev;9690;Fjerritslev;00:01;08:45;08:26;08:15;2.00;65.20;
;;09-11;930043;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH080;DKH080;12083589;25533;17;Fakta Ulfborg;6990;Ulfborg;00:01;10:30;08:26;10:00;1.00;110.49;
;;09-11;930678;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH083;DKH083;12083619;25669;13;Fakta Herning;7400;Herning;07:00;10:30;08:27;10:00;1.52;87.52;
;;09-11;930665;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH040;DKH040;12083608;72075;18;MENY Klokkerholm;9320;Hjallerup;07:00;09:30;08:27;09:00;3.54;80.96;
;;09-11;930138;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH113;DKH113;12083600;14460;11;Rema 1000 Mariager;9550;Mariager;00:01;09:30;08:28;09:00;1.84;16.52;
;;09-11;930030;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH092;DKH092;12083588;23799;15;SPAR HVIDE SANDE HAVN;6960;Hvide Sande;00:01;10:20;08:28;09:50;2.00;153.52;
;;09-11;930551;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH143;DKH143;12083580;22546;10;Kiwi Thisted 162;7700;Thisted;07:00;09:30;08:29;09:00;7.01;106.76;
;;09-11;930558;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH111;DKH111;12083582;13397;15;Min Købmand Vils;7980;Vils;07:00;09:00;08:30;08:30;2.54;85.60;
;;09-11;930614;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH031;DKH031;12083596;25800;16;Min Købmand Knebel;8420;Knebel;07:00;09:30;08:31;09:00;2.54;79.44;
;;09-11;929899;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH112;DKH112;12083575;50403;15;Dagli' Brugsen Rye;8680;Ry;00:01;10:15;08:32;09:45;0.52;93.54;
;;09-11;930568;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH131;DKH131;12083584;3251;14;Netto Fr.Havn;9900;Frederikshavn;07:00;09:05;08:32;08:35;1.52;120.40;
;;09-11;930465;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH043;DKH043;12083605;15978;10;Min Købmand Søderholm;9240;Nibe;06:30;09:30;08:34;09:00;3.31;48.74;
;;09-11;929863;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH094;DKH094;12083572;23696;7;Rema 1000 Ålborg Butik 914;9000;Ålborg;00:01;11:00;08:34;10:30;3.36;53.98;
;;09-11;930313;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH122;DKH122;12083606;2704;19;Superbrugsen Spentrup;8981;Spentrup;05:00;10:30;08:34;10:00;1.52;25.99;
;;09-11;930584;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH080;DKH080;12083589;73825;18;Netto Ulfborg;6990;Ulfborg;07:00;10:00;08:34;09:30;1.81;110.99;
;;09-11;930677;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH083;DKH083;12083619;18889;12;Fakta Herning;7400;Herning;07:00;10:00;08:35;09:30;1.00;85.97;
;;09-11;930011;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH070;DKH070;12083586;7032;18;Dagli' Brugsen Bjergby;9800;Hjørring;00:01;10:30;08:36;10:00;1.52;111.96;
;;09-11;930149;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH024;DKH024;12083602;50408;12;DagliBrugsen Skjoldhøj Koll;8220;Brabrand;00:01;11:30;08:36;11:00;1.00;67.14;
;;09-11;930256;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH021;DKH021;12083573;21505;17;Kiwi Grenå 129;8500;Grenå;00:00;09:55;08:36;09:25;1.52;89.23;
;;09-11;2046692815;1;normal order;Delivery;1;T100;Hobro Mejericenter;DKH050;DKH050;12083590;21966;;Min Købmand Vestervig;7770;Vestervig;07:00;08:45;08:36;08:15;1.54;116.57;
;;09-11;930490;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH093;DKH093;12083563;14535;10;Fakta J.Baggensensvej Århus;8210;Aarhus N;07:00;09:45;08:38;09:15;1.52;66.19;
;;09-11;930139;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH113;DKH113;12083600;7470;12;Superbrugsen Mariager;9550;Mariager;00:01;09:45;08:38;09:15;1.52;15.51;
;;09-11;930627;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH073;DKH073;12083599;27321;9;Kvickly Nr.Sundby;9400;Nørresundby;07:00;08:45;08:38;08:15;4.20;61.34;
;;09-11;929769;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH014;DKH014;12083609;24641;25;Tange Kristne Friskole;8850;Bjerringbro;00:00;12:00;08:38;23:59;0.52;42.16;
;;09-11;930091;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH060;DKH060;12083594;50405;16;Dagli' Brugsen Sejs;8600;Silkeborg;00:01;09:40;08:39;09:10;1.00;94.96;
;;09-11;930642;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH023;DKH023;12083601;4618;13;Netto Lystrup;8520;Lystrup;07:00;09:55;08:39;09:25;2.81;65.25;
;;09-11;929988;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH131;DKH131;12083584;27390;15;Fakta Frederikshavn;9900;Frederikshavn;00:01;09:20;08:39;08:50;1.52;120.42;
;;09-11;930547;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH144;DKH144;12083579;27068;10;Fakta Viborg;8800;Viborg;07:00;11:30;08:39;11:00;1.00;44.47;
;;09-11;929813;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH041;DKH041;12083564;11618;15;Fakta Åstrupvej Hjørring;9800;Hjørring;00:01;09:20;08:41;08:50;1.52;108.46;
;;09-11;930423;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH122;DKH122;12083606;25649;20;Spar Asferg Aps;8990;Fårup;06:00;10:00;08:43;09:30;2.54;17.43;
;;09-11;930674;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH123;DKH123;12083618;10650;6;Fakta Vestergade Silkeborg;8600;Silkeborg;07:00;11:00;08:43;10:30;1.52;79.23;
;;09-11;929956;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH063;DKH063;12083581;27352;12;Fakta Bjerringbro;8850;Bjerringbro;00:01;09:15;08:43;08:45;1.42;37.13;
;;09-11;930604;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH020;DKH020;12083595;73868;18;Netto Fjerritslev;9690;Fjerritslev;07:00;08:45;08:44;08:15;1.42;64.83;
;;09-11;930018;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH051;DKH051;12083587;14370;11;Rema 1000 Struer;7600;Struer;00:01;09:00;08:44;08:30;3.36;94.25;
;;09-11;930524;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH091;DKH091;12083568;4066;15;Netto Åbyhøj;8230;Åbyhøj;07:00;09:50;08:44;09:20;1.52;68.22;
;;09-11;930585;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH080;DKH080;12083589;52330;19;ABC Ulfborg;6990;Ulfborg;07:00;10:00;08:45;09:30;6.20;111.07;
;;09-11;930486;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH110;DKH110;12083562;22564;19;Fakta Storegade Hinnerup;8382;Hinnerup;07:00;11:00;08:46;10:30;1.00;56.02;
;;09-11;930512;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH101;DKH101;12083566;26313;25;Letkøb  Hylke;8660;Skanderborg;07:00;12:30;08:46;12:00;1.52;93.11;
;;09-11;930515;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH102;DKH102;12083567;2681;12;Superbrugsen Skåde;8270;Højbjerg;07:00;09:30;08:46;09:00;1.00;73.10;
;;09-11;930441;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH052;DKH052;12083565;25962;11;MENY Risskov;8240;Risskov;06:30;09:30;08:47;09:00;2.00;65.29;
;;09-11;930394;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH071;DKH071;12083591;74163;11;Netto Videbæk;6920;Videbæk;06:00;08:50;08:48;08:20;1.94;111.66;
;;09-11;930525;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH091;DKH091;12083568;25718;16;Rema 1000 Åbyhøj Butik 912;8230;Åbyhøj;07:00;09:30;08:48;09:00;2.04;68.22;
;;09-11;929937;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH120;DKH120;12083578;5397;23;Dagli' Brugsen Selde;7870;Roslev;00:01;11:30;08:48;11:00;1.00;57.15;
;;09-11;930167;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH103;DKH103;12083604;26824;13;Superbrugsen Terndrup;9575;Terndrup;00:01;10:20;08:51;09:50;2.00;35.35;
;;09-11;930292;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH021;DKH021;12083573;23362;16;Norway Seafood;8500;Grenå;08:00;12:30;08:51;12:00;4.06;90.17;
;;09-11;930569;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH131;DKH131;12083584;15966;16;Rema 1000 Hjørringvej Frederkshavn;9900;Frederikshavn;07:00;09:30;08:51;09:00;2.78;119.62;
;;09-11;930051;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH050;DKH050;12083590;26947;13;Min Købmand Hurup Thy;7760;Hurup Thy;00:01;09:00;08:52;08:30;1.00;106.66;
;;09-11;930397;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH151;DKH151;12083593;21264;14;Min Købmand;9700;Brønderslev;06:00;09:30;08:52;09:00;1.00;85.34;
;;09-11;930498;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH041;DKH041;12083564;26737;16;SPAR HJØRRING;9800;Hjørring;07:00;09:30;08:53;09:00;1.00;109.57;
;;09-11;930538;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH112;DKH112;12083575;21481;16;Kiwi Them 154;8653;Them;07:00;10:30;08:53;10:00;3.00;88.71;
;;09-11;930350;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH094;DKH094;12083572;21904;8;Spar Vejgård;9000;Aalborg;06:00;09:45;08:54;09:15;6.14;54.24;
;;09-11;930666;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH040;DKH040;12083608;23766;19;Rema 1000 Hjallerup Butik 925;9320;Hjallerup;07:00;09:30;08:54;09:00;2.00;75.68;
;;09-11;930175;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH043;DKH043;12083605;26805;11;Superbrugsen Nibe;9240;Nibe;00:01;10:00;08:54;09:30;2.00;49.90;
;;09-11;929966;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH111;DKH111;12083582;13316;16;Købmandsgården Hvidbjerg Karby;7960;Karby;00:01;09:45;08:54;09:15;1.94;94.25;
;;09-11;930364;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH144;DKH144;12083579;5212;11;Netto Viborg;8800;Viborg;06:00;10:30;08:55;10:00;2.42;38.54;
;;09-11;929886;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH130;DKH130;12083574;22751;20;Min Købmand Funder;8600;Silkeborg;00:01;09:30;08:55;09:00;4.08;72.62;
;;09-11;930480;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH001;DKH001;12083561;15554;11;Min Købmand Tvis;7500;Holstebro;07:00;09:30;08:56;09:00;1.39;90.29;
;;09-11;930648;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH024;DKH024;12083602;27022;13;Netto Tilst;8381;Tilst;07:00;10:30;08:56;10:00;2.78;63.17;
;;09-11;930676;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH083;DKH083;12083619;25886;10;Fakta Glentevej;7400;Herning;07:00;10:30;08:56;10:00;2.00;86.12;
;;09-11;929947;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH143;DKH143;12083580;14377;11;Rema 1000 Thisted;7700;Thisted;00:01;10:10;08:57;09:40;2.42;105.02;
;;09-11;929760;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH103;DKH103;12083604;18888;12;Fakta Terndrup;9575;Terndrup;00:00;10:25;08:57;09:55;1.00;29.87;
;;09-11;930554;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH063;DKH063;12083581;21517;13;Kiwi Bjerringbro 115;8850;Bjerringbro;07:00;09:30;08:57;09:00;1.52;38.65;
;;09-11;930487;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH110;DKH110;12083562;21492;20;Kiwi Hinnerup 113;8382;Hinnerup;07:00;11:00;08:57;10:30;2.52;56.16;
;;09-11;930358;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH112;DKH112;12083575;2747;17;Superbrugsen Them;8653;Them;06:00;11:00;08:57;10:30;1.00;88.73;
;;09-11;930140;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH113;DKH113;12083600;26836;13;Dagli' Brugsen Assens;9550;Mariager;00:01;10:00;08:57;09:30;1.52;21.79;
;;09-11;929838;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH102;DKH102;12083567;2686;13;Superbrugsen Kridthøj;8270;Højbjerg;00:01;09:30;08:57;09:00;1.52;72.32;
;;09-11;929977;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH100;DKH100;12083583;7200;20;Dagli' Brugsen Strandby;9970;Strandby;00:01;11:05;08:58;10:35;1.52;126.08;
;;09-11;930697;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH093;DKH093;12083563;27358;14;Fakta Trøjborg Århus;8200;Aarhus N;08:00;10:00;09:00;09:30;1.00;65.59;
;;09-11;930591;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH050;DKH050;12083590;11736;14;Fakta Hurup Thy;7760;Hurup Thy;07:00;08:55;09:01;08:25;1.00;106.06;
;;09-11;930253;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH083;DKH083;12083619;27388;11;Fakta Porsvænget Herning;7400;Herning;00:01;10:30;09:02;10:00;2.00;85.88;
;;09-11;930061;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH071;DKH071;12083591;5601;12;Superbrugsen Videbæk;6920;Videbæk;00:01;10:30;09:02;10:00;1.52;111.54;
;;09-11;930031;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH092;DKH092;12083588;27356;16;Fakta Hvide Sande;6960;Hvide Sande;00:01;10:40;09:02;10:10;1.00;151.43;
;;09-11;930415;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH024;DKH024;12083602;2752;14;LokalBrugsen Tilst;8381;Mundelstrup;06:00;11:30;09:03;11:00;1.00;64.56;
;;09-11;930602;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH060;DKH060;12083594;23632;17;Rema 1000 Resenbro Butik 908;8600;Silkeborg;07:00;11:00;09:04;10:30;3.84;77.39;
;;09-11;930681;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH093;DKH093;12083563;14383;15;Rema 1000 Trøjborg;8200;Aarhus N;07:30;10:10;09:06;09:40;1.52;65.39;
;;09-11;930385;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH051;DKH051;12083587;5731;10;Kvickly Struer;7600;Struer;06:00;09:00;09:06;08:30;1.52;93.96;
;;09-11;930469;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH102;DKH102;12083567;21522;14;Kiwi Kridthøj (Højbjerg) 127;8270;Højbjerg;06:45;10:00;09:07;09:30;3.00;72.31;
;;09-11;930302;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH151;DKH151;12083593;21257;15;Løvbjerg Brønderslev;9700;Brønderslev;05:00;09:45;09:07;09:15;5.52;83.58;
;;09-11;930459;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH124;DKH124;12083597;21653;16;Rema 1000 Romalt Randers;8960;Randers Sø;06:30;11:00;09:08;10:30;2.36;36.08;
;;09-11;930476;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH082;DKH082;12083560;14364;15;Rema 1000 Lind;7400;Herning;07:00;09:45;09:08;09:15;4.78;90.40;
;;09-11;930243;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH123;DKH123;12083618;73793;7;Min Købmand Lyngbygade Silkeborg;8600;Silkeborg;00:01;11:00;09:09;10:30;1.52;79.97;
;;09-11;930387;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH092;DKH092;12083588;23800;17;SPAR HVIDE SANDE NORD;6960;Hvide Sande;06:00;10:50;09:09;10:20;1.52;151.68;
;;09-11;930176;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH043;DKH043;12083605;25893;12;Fakta Nibe;9240;Nibe;00:01;11:00;09:10;10:30;1.52;49.90;
;;09-11;930586;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH080;DKH080;12083589;20892;20;Letkøb Staby;6990;Ulfborg;07:00;10:30;09:12;10:00;1.00;115.86;
;;09-11;929938;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH120;DKH120;12083578;5128;24;Dagli' Brugsen Fuur;7884;Fur;00:01;11:30;09:12;11:00;1.00;61.40;
;;09-11;930628;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH073;DKH073;12083599;12701;10;Fakta Nørresundby;9400;Nørresundby;07:00;09:30;09:13;09:00;2.00;59.03;
;;09-11;930693;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH133;DKH133;12083598;7591;14;Kvickly Vestbyen Ålborg;9000;Ålborg;07:30;09:30;09:13;09:00;2.94;54.77;
;;09-11;929815;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH041;DKH041;12083564;14465;18;Rema 1000 Trold. Hjørring;9800;Hjørring;00:01;10:00;09:14;09:30;1.94;109.95;
;;09-11;930500;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH052;DKH052;12083565;2891;12;Kvickly Vericent. Risskov;8240;Risskov;07:00;09:30;09:14;09:00;1.52;64.87;
;;09-11;930120;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH031;DKH031;12083596;2754;17;Dagli' Brugsen Tirstrup;8400;Ebeltoft;00:01;10:20;09:14;09:50;1.52;79.19;
;;09-11;930513;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH101;DKH101;12083566;21528;26;Kiwi Stilling 103;8660;Skanderborg;07:00;11:00;09:14;10:30;2.04;79.18;
;;09-11;930667;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH040;DKH040;12083608;7070;20;Dagli' Brugsen Gandrup;9362;Gandrup;07:00;11:00;09:15;10:30;1.00;75.31;
;;09-11;929839;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH102;DKH102;12083567;27347;15;Fakta Holme Møllevej Viby;8260;Viby J;00:01;10:45;09:15;10:15;1.52;71.60;
;;09-11;929887;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH130;DKH130;12083574;26687;21;Lokalbrugsen Kragelund;8600;Silkeborg;00:01;12:30;09:16;12:00;1.00;71.95;
;;09-11;930528;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH094;DKH094;12083572;5208;9;Netto Hadsundvej Ålborg;9000;Ålborg;07:00;09:55;09:18;09:25;3.26;54.54;
;;09-11;930578;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH051;DKH051;12083587;71068;13;Netto Struer;7600;Struer;07:00;10:00;09:18;09:30;1.52;94.59;
;;09-11;930432;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH001;DKH001;12083561;26895;12;Kvickly Holstebro;7500;Holstebro;06:30;09:30;09:19;09:00;0.52;88.47;
;;09-11;930548;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH144;DKH144;12083579;25598;13;Kiwi Viborg 183;8800;Viborg;07:00;11:30;09:19;11:00;1.52;37.61;
;;09-11;930651;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH103;DKH103;12083604;13318;14;Min Købmand Blenstrup;9520;Skørping;07:00;10:30;09:20;10:00;1.91;37.10;
;;09-11;930657;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH043;DKH043;12083605;22561;13;Netto Nibe;9240;Nibe;07:00;10:30;09:20;10:00;1.42;50.05;
;;09-11;930683;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH112;DKH112;12083575;13807;20;Min Købmand Gjessø;8600;Silkeborg;07:30;11:00;09:20;10:30;1.00;87.27;
;;09-11;930687;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH063;DKH063;12083581;21558;14;Letkøb Tange;8850;Bjerringbro;07:30;10:15;09:20;09:45;1.78;42.61;
;;09-11;930694;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH133;DKH133;12083598;25976;15;SPAR KASTETVEJ ÅLBORG;9000;Aalborg;07:30;10:00;09:21;09:30;4.73;55.32;
;;09-11;930635;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH113;DKH113;12083600;26841;15;Dagli' Brugsen Havndal;8970;Havndal;07:00;10:30;09:22;10:00;1.52;29.41;
;;09-11;929948;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH143;DKH143;12083580;21325;12;SuperBrugsen Thisted, Salgsområde;7700;Thisted;00:01;10:30;09:22;10:00;1.42;105.27;
;;09-11;930501;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH052;DKH052;12083565;27189;13;Fakta Veri Centret Risskov;8240;Risskov;07:00;10:00;09:22;09:30;1.00;65.47;
;;09-11;930516;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH102;DKH102;12083567;27175;16;Rema 1000 Højberg Butik 965;8270;Højbjerg;07:00;10:00;09:23;09:30;2.52;72.53;
;;09-11;930643;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH023;DKH023;12083601;50413;14;Superbrugsen Lystrup S.Omr.;8520;Lystrup;07:00;10:15;09:23;09:45;3.84;61.25;
;;09-11;930488;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH110;DKH110;12083562;14386;21;Rema 1000 Hammel;8450;Hammel;07:00;11:00;09:24;10:30;3.30;56.39;
;;09-11;930587;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH080;DKH080;12083589;5470;22;Dagli' Brugsen Sønder Nissum;6990;Ulfborg;07:00;12:30;09:24;12:00;1.00;121.82;
;;09-11;930433;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH001;DKH001;12083561;26896;13;Kvickly Holstebro;7500;Holstebro;06:30;09:20;09:24;08:50;4.91;88.47;
;;09-11;930570;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH131;DKH131;12083584;27015;17;Fakta Apholmenvej Frederikshavn;9900;Frederikshavn;07:00;12:30;09:25;12:00;1.00;121.25;
;;09-11;930062;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH071;DKH071;12083591;24564;13;Att. KARN;6920;Videbæk;00:01;11:30;09:25;11:00;0.52;114.07;
;;09-11;929787;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH082;DKH082;12083560;25535;16;Fakta Lind;7400;Herning;00:01;10:50;09:28;10:20;1.52;90.63;
;;09-11;930493;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH093;DKH093;12083563;2862;17;DagliBrugsen Vorregård Århus;8200;Aarhus N;07:00;11:00;09:29;10:30;1.52;64.11;
;;09-11;930606;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH020;DKH020;12083595;26811;20;Dagli' Brugsen Ranum;9681;Ranum;07:00;09:30;09:29;09:00;1.52;52.05;
;;09-11;930682;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH094;DKH094;12083572;13979;10;Fakta Vejgaard;9000;Aalborg Sø;07:30;10:15;09:29;09:45;1.00;53.95;
;;09-11;930629;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH073;DKH073;12083599;4064;11;Netto Nr. Sundby;9400;Nørre Sundby;07:00;09:30;09:29;09:00;2.94;59.03;
;;09-11;930559;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH111;DKH111;12083582;50462;18;LokalBrugsen Øster Assels;7990;Øster-Assels;07:00;10:30;09:29;10:00;1.00;88.85;
;;09-11;930398;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH151;DKH151;12083593;7732;16;Netto Brønderslev;9700;Brønderslev;06:00;09:45;09:32;09:15;2.84;83.49;
;;09-11;929834;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH101;DKH101;12083566;50409;27;Lokalbrugsen Stjær;8464;Galten;00:01;11:30;09:33;11:00;1.04;74.56;
;;09-11;930257;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH021;DKH021;12083573;27731;19;Letkøb;8500;Grenå;00:30;12:30;09:33;12:00;1.77;88.15;
;;09-11;930359;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH112;DKH112;12083575;22213;18;Spar Virklund;8600;Silkeborg;06:00;10:45;09:33;10:15;1.52;82.94;
;;09-11;929770;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH014;DKH014;12083609;24632;26;Gudenådalens Friskole;8850;Bjerringbro;00:00;12:00;09:34;23:59;0.52;40.14;
;;09-11;929816;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH041;DKH041;12083564;25990;19;Fakta Sct Olai Plads;9800;Hjørring;00:01;09:45;09:35;09:15;1.00;108.79;
;;09-11;930603;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH060;DKH060;12083594;50429;18;Dagli' Brugsen Voel;8600;Silkeborg;07:00;11:00;09:36;10:30;1.00;72.27;
;;09-11;930351;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH094;DKH094;12083572;26817;11;Superbrugsen Vejgård;9000;Ålborg;06:00;10:20;09:37;09:50;2.39;54.07;
